ID_REF	GSM142398	GSM142399	GSM142400	GSM142401	GSM142402	GSM142403	GSM142404	GSM142405	GSM142406	GSM142407	GSM142408	GSM142409	GSM142410	GSM142411	GSM142412	GSM142413	GSM142414	GSM142415	GSM142416	GSM142417	GSM142418	GSM142419	GSM142420	GSM142421	GSM142422	GSM142423
1425326_at	1004.8	1557.6	759.5	870.5	782.1	631.8	628.7	1717.2	1663.2	1123.7	557.3	856.9	770.7	810.4	1130.8	497.4	456	750.4	332.6	722.2	828.5	753.6	969.4	724.3	1005.6	794.3
1425327_at	319.8	238	434.9	425.3	519.6	354.5	277.2	222.3	211.6	334.2	205.6	262.4	230.7	149.1	276.2	524.4	416.5	340.4	275.8	282.3	396.7	254.1	361.9	287.6	214.1	255.1
1425328_at	242.3	188.4	282.8	335	229.3	328.4	290.4	181.6	225.1	162.2	170.6	270.6	239.9	162	204.3	419.2	361.8	254.8	686.1	183.5	263.2	235.3	198.2	418	321.7	311.5
1425329_a_at	489.1	366.4	318	537.8	439.3	426.9	413.3	354.8	430.4	569.4	242	261.8	269.9	417.7	370.3	1017.5	744.7	423.6	84	481.8	432.1	255.2	441.8	269.5	128.3	131.7
1425330_a_at	624.7	312.2	340.1	390.1	404.4	498.9	358.8	391.9	426.8	313.5	220.9	346.3	387.4	312.1	321.3	449.5	341.2	568.1	197.2	216.4	448.1	409	408.4	560.6	455.3	502.7
1425331_at	593.3	933.8	611.2	723	366.9	262	522.1	906	749.8	485.2	296.4	803.2	520.3	734.5	419	280	269.8	464	156.7	339.7	597.1	496	421.7	402.5	524.6	524.5
1425332_at	1381.2	1486.6	1160	1434.6	856.7	962.6	1246.6	2251.3	2084.5	1091.1	1191.5	1883.4	1185.2	1135.8	1035	679.1	587.7	1112	1678.8	1018.3	1372.8	1341.4	1259.8	1542.4	1231.1	1219.8
1425333_at	502.7	282.2	667.5	758.6	935.8	982.7	797.5	328.1	399.6	741.7	464.1	345.5	375.4	483.5	437.8	1377.5	1019.1	615.1	538.2	359.9	340.2	275.2	322.8	815.1	414.5	472.4
1425334_at	106.4	54.4	67	82.7	14.1	42.5	25.1	51.3	74.5	135.5	69.8	46.7	41.9	39.4	18.6	38.3	39.3	79	61.3	49.5	60.1	22.5	51.2	59.6	32.5	9.5
1425335_at	173.2	33	107.3	43.3	150.5	184.7	476.7	75.9	80.1	273.4	253.6	185.8	2352.3	424.7	183.9	98.3	36.1	619.2	94.7	28.8	41.9	3.8	14.2	192.7	29.7	36.1
1425336_x_at	23308.3	11806.2	24631.3	15816.3	13202.5	20197.5	20020.8	21578.7	17950.9	35361.5	23122	10497.4	20999	29087.7	24619.9	7940	5994.1	19379.7	29638.4	20417.7	19113.3	18606.7	21146.6	12849.3	13684.9	17321.2
1425337_at	3.2	7.2	7.3	9.4	5.9	1.8	8.7	2.1	19.6	8.2	10.5	30.7	5.2	6.7	9.6	7.3	7.1	2.7	7.2	5.6	2.8	5	28	2.3	5.2	6.6
1425338_at	3.9	11.4	2.1	40.4	1.5	17.6	8	11.2	17	6.2	17.6	22	30.2	23.3	23.3	7.8	12.8	5.5	1.9	1.4	18.8	1.3	5.3	27.3	3.2	0.7
1425339_at	6.6	2.5	3.6	4.4	11.5	3.9	16.2	37.8	25.6	3.7	4.2	55.4	3.2	14	40.9	35.1	9.1	8.1	3.5	3.1	1.5	1.6	3.5	6.6	4.4	11.5
1425340_a_at	1037.1	491.6	789.2	1066.1	705.7	776.3	811.7	861.4	996.8	804.7	634.9	849.6	655.9	846	924.3	835.5	717.6	877.5	565.8	568.1	664.3	556	577.4	1038.8	713.2	494.2
1425341_at	6.2	5.3	9.3	5.1	4.8	33.4	8.8	9.9	7.8	12.6	9.5	8.5	6.9	5.6	40	7.2	9	4.4	10.9	10.5	10.1	11.9	4.6	3.9	3.4	6.5
1425342_a_at	3.9	4	3	8.1	5.7	2.5	10.3	2.4	6	2.5	5.8	4.8	4.4	3.4	10	4.4	6	1.9	8.1	1.6	6.5	2.8	1.1	4.3	5.1	1
1425343_at	68.1	64.9	32.6	96.2	87.4	59.4	62.4	97.1	94	12.2	19.2	47.6	41.9	47.4	50.6	122.7	131.1	14.4	110.1	47	42.8	41.7	27.7	19.8	61.5	22
1425344_at	537.7	55.7	505.1	572.4	753.9	705.6	1049.2	374.3	380.2	333	140.8	326	140.2	188.4	168.2	1869.5	1926.1	551.1	26.4	143.7	371.6	151.8	422.1	364.8	201.9	274.1
1425345_at	53.1	21.9	67.7	30	21	32.1	45.9	26.7	52.2	27.1	38.6	60.6	23.4	51.9	73.5	47.1	2.8	15	75.8	21.6	41.8	42.8	32.3	40	31.7	6.4
1425346_at	1182.1	224.4	1649.6	1750.2	446.1	574.4	256.9	254.8	174	670.2	912.5	384.9	450.9	224	488.7	145.6	112	913.3	1353.5	157.1	183.6	153.6	179.1	1027.3	393	308
1425347_a_at	753.4	104.2	755.8	635.5	172.4	356.8	138.8	44.4	61.2	396.8	354.5	158.6	212.3	73.4	113	59.3	49.4	449.1	165.9	48.7	73.2	65.2	76.3	337.4	77.5	65.9
1425348_a_at	487.7	592.5	444.8	379.8	541.1	448.3	521.1	178.5	268.3	665.5	334.2	353.4	1062.7	503	485.3	283.6	402.5	450.5	388.3	459.4	366.9	288.3	354.1	354.9	534	686.1
1425349_a_at	39.6	75.8	60.2	41.4	54.9	67.1	67.6	78.2	74.2	52.8	55.6	63.9	40.1	35.3	10.6	102	80.9	53.2	44.1	24.8	70.3	38.7	32.2	43.6	127.2	86.3
1425350_a_at	90.2	177.3	218.5	189.5	102	179.4	336.5	324.8	242.7	134	192.4	283	212.6	158.8	100.2	372.8	403.1	198.7	393.5	101.4	184.1	234.5	162	281.9	389.1	456.6
1425351_at	2.5	258.6	17.2	35.5	42.4	39.1	49.2	49.7	62	29.6	87.6	16	30.9	22.5	13.4	119.5	142.9	27.3	9.3	9.5	5.3	1.1	23.9	5.8	30.4	21.4
1425352_at	81.4	43.7	80.8	67.6	113.5	75.5	92.8	52.4	37.6	76.7	102	62.4	52.3	41.4	121.4	88	83.4	59.4	47.7	35.8	32.4	27.5	45.6	43.3	30.9	39.5
1425353_at	30.8	16.4	34.6	49	21.2	23.2	33.4	1.5	22.8	68.6	80.6	18.6	47.6	32.1	16.2	30.4	26.8	26.6	63.9	3.4	29	18.8	15.8	15	19	18.5
1425354_a_at	682.5	1484.8	658.8	659.5	641.9	876.5	704.5	725.8	681	646.4	813.3	818.4	630	860.4	665.7	612.9	849.5	758.9	1310.6	705.1	799.8	1064.6	810.3	998	1212.6	1605.6
1425355_at	92.7	22.2	143	13.7	30.7	40.2	18.3	8	4.4	51.4	17.1	7.2	30.9	22.3	7.5	9.3	12.3	22.4	35.4	19	33.9	9.6	5.2	80.3	96.9	38.9
1425356_at	213.9	274	243.7	221.4	134	131.8	87.5	105.5	112.2	109.8	148.3	91	130.6	122.7	100.5	81.6	87.7	134.2	101.6	111.5	96.5	107.4	114.4	143.5	105.8	53.9
1425357_a_at	1.1	34.1	5.2	42	48	69.7	41.7	80.4	40	41.2	47.9	74.1	36.5	59.1	35.6	30.3	49.3	51.9	263.2	41.1	33.5	17.7	27.3	36.6	34.7	25.7
1425358_at	279.8	106.7	311.7	341.7	175.8	102.8	58.4	89	81.1	40.1	213	62.8	69.3	138.6	67.4	33.9	52.9	279.9	317.4	43.2	118	98.8	86.6	205.3	93.7	82
1425359_at	3.7	32.3	7.7	5.2	2.8	10.2	13.6	1.9	15	4.1	8.7	6.5	2.2	5	33.5	22.9	1.5	7.5	10.1	5.2	1.2	8.8	0.7	23.6	1.6	0.7
1425360_at	76.8	16.2	16.3	63.2	41.3	27.8	6.6	54.3	60.6	11.8	11	39.2	5.4	33.5	19.1	9.3	15.1	13.8	17.7	28.2	26.5	49.3	7.8	41.3	1.6	7.2
1425361_at	112.1	78.1	131.7	214.2	100.5	105.3	166.3	111.5	126.6	105.7	154.5	96.8	163.3	155.9	97.5	117.1	118.9	198.5	135.7	107.3	84.7	148.6	147.7	90.5	123.2	121.7
1425362_at	200.2	133.9	158.9	293.9	384.7	163.5	216.6	121	82.3	32.6	380.7	115.1	75.6	125.1	185.1	222.7	303.3	223	346.1	51.4	130.2	71.8	101.6	237.8	91.2	58.7
1425363_at	144.3	48.2	96.9	85.5	48.6	73.1	67.3	29.8	2.9	90.2	67.3	65	82.4	63	48.8	34.5	49.5	114	95.7	65.5	13.1	28.2	38.9	78.4	33.8	43.5
1425364_a_at	1525.3	2084	1988.6	1663.1	3415.5	2306.5	2544.3	1159.3	1202.3	1719.7	1445.5	1344	1888	1841.5	1320.4	4126.5	2843.8	1486.7	1631.8	1230.8	1283.7	994.8	1243.7	1950.1	1010.9	1029.8
1425365_a_at	12.4	0.7	2.4	0.8	20.2	1.1	13	9.7	0.7	7.9	2	0.6	1.5	1	2.2	1.9	1	13.7	3.6	3.6	14.2	2.4	1.4	0.6	1.5	0.6
1425366_a_at	135.5	119.9	122.9	73.5	106.6	70	165.1	159.5	137.6	24.2	78.1	143.6	99.8	137.5	84.3	113	73.3	114.3	60.8	135.3	78.7	100.5	97.1	39.5	85.7	144.1
1425367_at	625.7	380.5	788.9	771	739.1	572.5	634.9	741.2	839.6	1220.5	280.4	290	869.5	1314.5	594	252.4	100.2	788.7	169.4	401.5	329.4	199.9	370.4	494.4	260	285.3
1425368_a_at	153.1	85.9	151.5	150.7	137	70.2	97.2	53.1	60.6	92.3	42.9	71	105.3	83.4	76.4	99.3	75.2	112.7	15.2	46.9	54.5	38.8	66.3	99.3	19.2	25.1
1425369_a_at	20	4.9	4.2	22.3	6.8	6.9	34.4	3.6	8.7	4.4	12.6	38.4	28	4	35.9	10.7	6.5	4.1	6.6	8.9	24.1	23	51.3	4.1	4.7	27.1
1425370_a_at	3.9	5	6.2	3.6	12.2	6.2	7.3	3.4	4.2	7	5.9	3.9	9.6	2.9	4.7	9	4.1	8.8	4.8	2.2	3.8	5.1	2.5	2	2.4	1.7
1425371_at	253.2	156.6	376.8	394.6	185.7	131.1	67.4	136.3	130	81.7	353.8	153	109.2	149.8	200.6	34	43.9	322.2	435.9	71.1	123.3	118.8	62.6	310.4	134.9	49.7
1425372_at	65.2	30.7	33.2	109	36.9	64.9	52.6	68.3	68.2	44.6	169	52.7	46.3	53.1	2.2	3.8	31.2	142.3	87.3	23.3	34.3	47.1	14.6	28.9	22	46.8
1425373_a_at	1108	2285.8	1089.7	1048.5	999	1385.1	1016.5	1386.4	1511.6	740.3	916.1	1996.4	1055.4	1314	821.4	1831.1	1683.7	1416.5	428.9	1527.1	1681.6	1196	1535.4	983.8	1087.8	1371.4
1425374_at	19.2	22.6	16.8	17.8	321.9	107.5	102.2	45.6	66.1	65.1	127.6	110.8	107	37.4	57.1	182.7	75.4	44.9	133.8	25.7	92.4	63.9	86.4	87.9	40.8	121.1
1425375_at	3.7	1.6	4.5	2.7	17.2	1.9	4.6	27.1	16.7	15.3	44.7	9.6	37.5	1.3	2.4	1.2	3.7	9.9	5.5	13.3	2.5	3.5	17.8	1.7	0.8	2.2
1425376_at	4.7	2.8	19	34.9	12.5	3.8	47.6	1.9	2.8	3.2	27.2	2.9	1.8	21.5	6.2	3.2	3	52.5	13.4	1.5	2.5	1.7	3.7	3.5	7.8	1.6
1425377_at	6.8	113.5	35.6	18.9	13.6	2.7	20.7	32.8	25	19.6	43.6	3.9	4.2	2.2	8.4	4.9	12.1	24.8	69.8	4.6	7.4	16.7	28.3	1.2	4	24.2
1425378_at	218	34.5	313.1	380.8	280.6	235.6	369.9	69.3	89.6	120.5	220.5	353	208.5	276.8	121	256.9	435.4	250.8	940.6	100.8	257.2	265.9	170.9	433.7	65.1	42.5
1425379_at	24.4	13	29.1	22.5	64	19.2	24	26.6	38.9	26.6	68	9.8	49	52.2	4.1	23.4	32.9	33.9	42.5	1.8	8.3	10.8	25.9	37.6	19.8	10.3
1425380_at	16.6	2.3	5.6	54.2	169.8	50	18.4	2.9	7.1	90.9	13.1	9.5	13.6	4.3	39.1	95.8	8.9	41.8	103.1	30.8	4.7	6.2	24.2	36.7	2.2	9.8
1425381_a_at	187.8	61.8	118.1	126.1	488.2	197.7	338	106.3	97.8	107.7	213.2	125.7	104.6	131.6	114.4	808.4	837.9	208.3	132.2	55.9	165.4	67.9	151.5	73	34	35.3
1425382_a_at	5.7	15.4	12.8	3.6	17.4	17.3	4.1	23	18.7	6.9	1.7	14.9	2.8	8.9	1.5	3.1	4.2	1.3	3.8	36.1	1.7	17.8	11.4	0.8	21.6	9.9
1425383_a_at	11.7	29.1	63.8	23	135.2	39	14.4	35.6	22.7	7.8	20.2	20.5	36.8	26.4	39	38.3	21.1	48	106.2	1.9	3.3	15.7	10.6	29.4	14.7	3.2
1425384_a_at	295.2	244.9	308.8	435.8	204.7	188.9	199	191	182	262.3	254.3	349.5	198.1	358.6	106.3	162.5	202.1	371.3	360.1	165.3	160.7	163.7	203.4	253.9	134	100.7
1425385_a_at	37.7	28.4	70.1	32.1	42.2	28.9	42.5	36.7	35.8	58.4	64.5	6.8	56.8	32.6	24.8	34.7	15.1	32.5	45.2	18.4	10.8	11.9	35	36.6	32.6	20.4
1425386_at	63.8	26.5	5.6	15.9	5.4	6.1	5.4	29.6	13.2	2.8	68.1	29.6	4.7	48.7	2.2	16.7	5.6	5.4	2.8	21.3	5.6	15.3	30.7	1.7	18.7	18.6
1425387_at	5.7	6.9	29.2	17.2	18.3	2.8	6.6	6.1	3.9	22.3	7.1	7.3	6.8	12.6	11.5	2.1	6.2	13.9	42.7	0.8	3.8	33.5	4.5	1.4	11.9	19.9
1425388_a_at	144.8	131.8	171.4	217.2	75.7	110.1	93.3	145.8	134.4	94.3	104.5	113.9	126	46	118.9	87	89.4	131.8	107.9	71.4	58.3	42.7	77.6	135	94.4	46.5
1425389_a_at	39.5	25.5	37.6	44.8	32.2	42.6	10.5	47.1	43.6	47.2	12.3	22.4	47.9	57.2	49.5	24.1	45.8	36.1	36.8	3.8	26.4	52.9	41.5	27.9	27.3	17.5
1425390_at	56.9	55.1	90.9	71.4	46.1	28.9	3.3	46.3	33.8	21.1	63	30.4	36.6	36.7	24.6	36.9	3.2	112.7	21.1	23.3	41.4	4.6	28	37.8	45.2	2
1425391_a_at	301.6	47.4	236.3	288.5	72.8	189	86.3	86.7	114.8	179.9	17.2	83.6	119.4	11.6	80.5	12.2	5.1	233.2	113.8	36.6	128.5	85	133.9	154.5	38.7	19
1425392_a_at	5.3	4.8	3	4.1	2.7	6.2	11.3	27.5	9.8	5.1	6.5	17.5	6.5	51.3	3.9	8.2	4.6	3.1	4.4	2.9	1.2	1.5	6.3	5.3	4.2	1
1425393_a_at	19.5	44.2	21.6	99.4	38.7	5.1	8	35.2	5.6	29.6	62.2	28.9	5.7	24.1	2.7	5	6	25.8	4.3	60.6	81.8	40.4	67.3	9	10.9	33.4
1425394_at	30.1	11.8	31.7	26.2	16.4	10.9	14.4	39	26.8	41.9	28	15	62.5	57.7	28.9	7.3	18.6	41.3	20.2	20.1	24.2	14.1	4.5	2.6	8.4	23.9
1425395_at	26.8	11.1	2.9	27.9	1.3	1.6	25.3	1.4	12.1	2.5	51.3	27.7	12.3	29.1	37.2	1.3	3.3	4.4	1.4	3.5	0.9	17	1.1	14.6	1.1	26.3
1425396_a_at	2363	3084.4	1075.4	1071.1	1318.2	3088.9	2157.7	3751.9	3516.5	4421.5	1501.6	1808	6656	3964.4	4530.2	842.5	441.7	4371.9	3251.6	848.3	505.5	362.1	463.6	4226.7	953.7	1032.6
1425397_at	50.5	30.1	53.4	62.4	45.5	25.1	45.1	23.2	45	7.7	22.3	52	45	5.9	43	6.9	38.3	49.2	24.3	9	3.2	41.1	42.9	10.5	14.5	30.1
1425398_at	31.2	19	23.7	28.9	36.4	8.3	17.1	43.8	18.5	7.8	45.3	30.5	4.2	57.1	22.4	37.4	38.3	3.1	39.4	8.9	23.9	7.8	30.2	59.6	5.6	18.7
1425399_at	38.1	19.9	22.2	33.4	38.1	36.4	36.9	57.5	46	23.1	2.9	35.8	34.6	42.3	19.8	20.4	37.3	36.8	68.8	73.1	57.3	62.3	50.3	20.2	36.1	9.8
1425400_a_at	46.1	6.7	17.8	5.5	122.5	72.7	155.1	34.5	26.6	69.4	64.8	7.1	27.3	40.1	10.8	304.7	565.9	99.5	2.2	1.5	63.4	4.3	39.7	35	30.4	16.3
1425401_at	46.1	16.7	17.5	41.7	7	48.6	3.8	3.3	5.4	52.8	8	22.7	49.4	8.2	31.3	27	2.8	57.2	22.8	52.3	43.7	26.4	35	2.9	8	19.9
1425402_at	28.9	10.4	55.9	95.3	14.7	26	9.3	35.3	15.8	23.6	22.2	8.2	7.5	3	43.8	48.2	7.8	43.2	80.2	8.4	6.8	8.3	40.1	34.3	33.2	5.7
1425403_at	42.1	2.6	24.3	45.4	44.2	61.4	48.8	30.9	67.8	108.3	106.1	69.5	51.6	51.1	432.2	51.8	34.5	77.5	98.3	79	68.2	85.5	91.1	29.8	22.8	67.3
1425404_a_at	156.3	152.8	132.3	166.7	134.7	132.7	111.8	151.2	183.9	161.8	56.1	131.3	161.2	209.6	157.9	88.1	85.2	199.4	228.3	79.3	108.4	145.5	110.8	114.4	97.7	113.8
1425405_a_at	809.8	471.6	908.7	831.6	538.3	452.3	347.8	438.5	422.2	641.6	410.2	445.9	512.4	527.9	435.8	306	186.2	674.5	165.4	363.1	534.8	350.9	563.1	703.9	586.5	488.3
1425406_at	59.3	18.9	51.7	2.6	173.6	62.2	138.9	29.3	61.4	57.9	41.4	35.2	39.7	150.7	46.3	297.4	177.8	81.4	73.3	27.6	27.4	32.5	6.3	11.5	7	2.6
1425407_s_at	172.3	4.3	354.3	141.9	949.3	224.3	450.5	148	124.9	170.4	52.3	35.6	24.9	481	135.5	488.3	259.8	203.2	61.5	23.8	48.9	55.1	45.6	146.5	118.1	60.8
1425408_a_at	22.9	1.5	0.9	7.5	8.6	2.9	4.4	6.1	20.8	20.3	23.6	1.3	1.5	17.4	2.3	2.4	2.9	26.4	1.2	1.6	1.1	2.4	21	12.7	5.9	13.2
1425409_at	12.7	2	10.8	3.2	3.5	30.1	12.8	3.2	5.1	13.8	2.6	3.6	3.9	3.5	5.4	1.2	4.7	6.8	4.3	7.8	1.8	20.5	3.8	1.4	4.9	9.3
1425410_at	85.4	144.8	105.5	86.9	60	60.1	72.4	35.3	44.7	69.8	104.4	50.9	49.6	82.3	90	57.3	82.8	80.6	128	102.1	152.9	160.8	151.8	44.9	72.9	79.3
1425411_at	18	1.1	37.1	48.7	63.2	18.6	49.9	2.4	10.2	34.7	52.9	45.5	5	33.2	31.2	87	88.1	39.4	58.1	8	29	11.4	0.9	35.8	3.9	2.1
1425412_at	101.2	12	146	128.8	134.4	51.2	42.5	48.5	115.4	82.9	76.7	33	76.2	116.1	68.9	58.7	149.4	128.6	178.4	25.3	3.8	2.6	39.6	106.8	61	61
1425413_at	63	22.7	92.2	70.3	32.7	35.5	29.7	24.9	32.5	57.7	43.5	45.5	39.5	34.7	46.5	29.8	38.1	52.3	50.5	49.4	59.8	47.9	64.1	73.3	31.2	54.9
1425414_at	6.8	10.6	70.5	46.5	4.1	4.4	36	76	25	13.4	18.3	8.2	6.8	18.3	84.7	35.6	1.8	19	81.5	37.9	37	43.1	34.8	15.9	7.2	17.5
1425415_a_at	21.6	30.1	21.6	21.7	2.2	16.1	21	3.5	14.8	18	20.3	1.8	2.8	12.2	35.1	8.2	13.4	2.7	22.3	3.8	2.1	11.3	13	4.6	8.5	31.8
1425416_s_at	56.3	69.9	20.6	74.8	141.7	81.3	174.6	224.9	184.6	207.2	167.4	998.7	59.7	663.7	163.3	275.3	405.4	76.8	132	155.8	168.1	97.1	153.8	61.1	176	207.1
1425417_x_at	4.2	0.6	10	1.8	14.4	15.8	29.6	3.2	0.6	3.4	4.4	1.3	1.6	0.7	3.1	9.5	1.4	2.1	2.4	10.5	1.3	6.8	0.7	1	13.5	2
1425418_at	52	3.3	3.6	1.9	5.5	23.6	2	3.4	3.2	4.8	47.1	3.9	2.2	19.9	3.6	22.6	2.6	5.1	2.2	4.9	27.2	6.2	26.2	13	10.9	4.1
1425419_a_at	1503.7	1315.2	1925.4	1982.9	1384.5	1254.7	1238.1	1446.8	1432	1358	1588.1	1284.8	1404.1	1176.8	1292.2	1149.8	1122.9	1630	1529.1	936.7	1570.6	1430	1480.7	1968.3	859.5	656.3
1425420_s_at	81.4	48.2	93.4	97.7	80.8	55.6	74.9	1.5	4.3	70.5	59.7	33.2	104.1	34.4	52.5	50.2	53.8	80	151.2	50.2	60.7	69.4	72.3	141.5	27.4	59.1
1425421_at	309	100.2	351.1	437.9	127.7	70.6	105.6	91	86.4	93.1	225.2	75.9	39.6	80.5	126.1	38.5	64.7	245.9	334.6	31.7	72.8	91.7	30.6	299.1	114.4	46.2
1425422_a_at	540.6	462.2	489.9	479.9	272.4	396.7	280.4	537.5	556.6	545	438.5	501.3	422.9	396.8	556.8	282.7	237.5	437.9	373.9	417.6	578	464.3	523	385.7	260.7	283.9
1425423_at	4.9	10.6	35.3	13.5	7.8	29.9	18.5	5.9	22.1	26.3	15.3	17.7	19.9	69.9	62.3	10.6	8.1	20.6	7.3	3.9	11.4	18.8	11.7	9.9	48.3	57.9
1425424_at	115.7	39	140.1	112	93.9	55.1	41.1	61.8	35.8	48.1	94.8	20.8	54.1	58	4.9	31.6	39	118.4	39.4	19.9	11.3	3	32.1	72.4	31.7	34.4
1425425_a_at	9	5.3	16.8	23.3	0.6	10.3	0.6	8.1	3.9	0.8	12	1.2	1.3	15.2	18.8	1.9	0.6	9.1	3.8	0.3	2.6	5.9	0.3	0.2	1.4	13.4
1425426_a_at	221.5	113	233	179.8	76.7	74.5	74.1	43.2	71.7	83.2	147.1	133.1	160	71.4	97.8	37.7	33.1	156.3	70.6	75.4	151.5	147.7	145.6	104.6	69.7	79.4
1425427_at	7.4	6.2	27.2	5.2	43.6	28.3	20.8	162	200.7	55.2	389.3	43.5	28.2	143.3	347.1	31.1	19.7	22.1	103.9	713.1	448.4	526.5	626.7	15.2	15.1	5.8
1425428_at	113.9	62.9	174.2	369.4	393.1	556.2	341	106.3	154.8	283.3	350.6	259.6	106.9	131.9	140.8	386.1	361	434	562.5	137.6	100.6	108	59.7	172.7	143.8	30.4
1425429_s_at	94.7	47.1	40.9	136.9	64.1	44.3	67.4	62	58.4	46.8	85.1	73	26.9	98.4	70.1	100.4	75.2	68.2	77.7	41.1	48.6	33.3	60.3	36	13.7	18.3
1425430_at	3.6	0.8	3.9	0.7	5.6	0.6	0.8	2.1	1.9	36	2.7	1.2	24	1.1	4.7	1.6	2.1	8.3	1.5	1	10.6	0.9	1.8	1.4	2	6.5
1425431_at	0.7	3.9	16.3	0.7	0.5	12.2	0.3	1.6	0.9	6.6	19.3	9.5	20.5	1.4	9.3	0.4	1.2	2.3	30.5	0.4	1	4.8	5	3.2	8.6	0.7
1425432_at	11.8	6	28	11.3	10.3	8.9	57.8	5.5	13.4	52.2	10.7	8	41.8	10.1	7.8	51.1	48.6	14.8	55.1	3.4	36.2	5.5	24.6	21.2	3.9	4.6
1425433_a_at	26.8	18.1	19.3	13.5	14.7	11.3	22.9	43.7	1.6	4.4	51.6	8.3	22.2	26.5	22.6	2.2	20.9	18.2	27	9.9	2.9	2.4	18	22.8	0.6	11.1
1425434_a_at	12.9	2.4	31.6	32.2	44	53.2	22	555.6	569.7	31.6	8.8	46.3	73.7	360.8	35.5	38.1	69.1	32.7	7.5	28.3	28.1	79.7	42.3	27.7	62	20.9
1425435_at	1.5	1.1	7.2	15.5	29.3	35	39.3	54.9	61.2	16.2	64	1.4	10.2	62	31.1	31.6	65.7	1.6	32.8	17.9	35.8	59.9	40.9	21.4	18.8	14.1
1425436_x_at	126.2	48.7	106.9	93.3	72.1	198.5	50	61.8	48.5	109.9	59.5	135.2	143.8	68.7	247.8	79.7	83.7	171.7	86.6	50.8	30.9	30.2	57.7	231.2	34.1	21
1425437_a_at	62.7	8.2	57.8	46.7	11.4	17.2	13	9.1	45.7	65.5	39	38.9	86.5	12	52.1	11.1	10.3	18.7	33.6	70.7	8.9	56.6	37.8	48.1	6.2	4.1
1425438_at	3.1	2.1	1.3	3.5	1.6	10.5	2	1.7	7.2	1.9	2.1	18.5	1.9	4.1	2.3	0.5	3.2	1.5	2	1.1	3.2	2.2	0.7	1	1.6	13.2
1425439_a_at	171.4	119.4	176.8	139.8	173.3	152	111.2	104.1	108	186.6	65.8	63	76	130.1	158.6	225.7	191.7	156.7	108.2	62.2	103.5	75.9	97.3	122.6	99.2	81.5
1425440_x_at	49.3	22.8	17.4	14.2	7.8	21.4	8.1	16.2	15.7	49.3	22.1	0.8	33.8	39.6	4.4	3.5	3.7	37.8	4.5	17	14.1	20.3	7.3	36.4	20.2	2
1425441_at	23	23.5	3.4	10.8	3.6	6.3	9	37.1	29	7.1	26.4	13.8	4.3	5.8	5.8	52.8	27.7	35.4	8.1	2.5	18.9	6.5	2.2	2.2	2.5	10.3
1425442_at	13.1	34.2	37.9	52.1	5.6	18.7	4.4	2.3	2.1	15	1.9	17.9	35	11.8	29.8	34.8	1.5	2	54.5	13.1	15.7	2.8	4.8	19.3	31.8	5.8
1425443_at	46.6	13.5	46.3	76.4	20.7	43.7	42.5	5.4	5.2	41	45.7	46.7	3.7	38.7	10.3	63.4	4.3	53.3	39.5	3.4	21.1	35.9	17.6	31.7	47.4	3.8
1425444_a_at	687.5	137.7	519.4	541.5	165	266.8	320.8	204.1	154.9	428.7	74.9	252.3	321.3	254.7	203.2	125.4	53.1	348.2	12.9	200.3	190.7	165	254.9	384.2	194.3	191.4
1425445_a_at	38.1	19.8	92.8	27.5	8.4	47.3	55.4	2.4	17	35.4	50.5	5.6	29.5	57.2	35.6	30.3	48.9	40.1	68.6	2.5	6.5	35.9	52.5	21.5	1.1	26.5
1425446_at	86.5	34.5	73.1	77.1	42.8	28.8	27.4	51.9	38.7	15.9	78.3	13.2	26.3	29	51.4	8.4	30.8	27.4	39	12.9	23.4	29.9	17.5	25.1	19.3	21
1425447_at	24.9	26.6	32.5	11.4	2.7	13.4	29.5	25.8	37	24.4	54.2	4.5	23.1	23.6	4.8	14.5	20.5	16.2	20.7	11.8	9.6	11.1	10.6	2.4	17.1	21.1
1425448_x_at	410.6	392.2	368.7	502.2	439.9	362	479.7	499.5	564.8	409.9	314.5	511.2	403.8	533.1	436.2	528.5	495.4	347	496	563.8	384.5	523.1	324.9	293.1	241.1	302.5
1425449_at	22.5	9.2	9.4	3.9	4.7	12.2	4.7	17	24.6	31.7	4.2	26	19.5	16.1	2.8	29.8	3.2	12.2	29.2	11.9	21.6	17.5	8.6	2	8.3	11.5
1425450_at	36.7	1.7	31.2	28.9	50.7	58.5	119	17.9	4.1	29.7	66.1	43.8	2	46	20.7	76.5	54	25.9	36.1	32.3	8.6	26.4	15.3	13.6	15.9	7.1
1425451_s_at	143.5	117.6	3311.4	210.2	14522.1	1908.2	11557.3	61.6	74.6	517.8	199.7	311.4	208.9	1274.9	417.6	19721.3	3712.6	3367.4	165.5	68.4	49.5	90.1	12.9	637.4	364.4	57.9
1425452_s_at	2.3	1.3	25.2	2.2	2.2	1.7	16.5	20.3	8.9	19.5	2.4	1.4	4.8	2.5	7	1.7	1.3	15.8	15.1	12.6	0.9	2.9	9.1	1.2	0.7	1.5
1425453_x_at	14.8	15.1	2.7	0.7	12.3	9.5	8.6	2.3	1.9	2.5	2.3	0.6	34.5	20.6	37	15.7	0.4	21.6	0.9	0.7	1.9	4.2	0.4	6.1	0.5	1.3
1425454_a_at	594.7	80.3	943.1	517.8	90.6	234.7	129.6	132.3	136	647.6	334	343.3	227.6	264.6	183.9	50.9	155	433.5	213	153.7	752.8	671.8	559.6	626.6	330.5	299.2
